Model,Scenario,Region,Variable,Unit,Year,Value
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Oil,EJ/yr,2010,0.4846683998
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Oil,EJ/yr,2010,1.174738165
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Oil,EJ/yr,2010,0.2440094608
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Oil,EJ/yr,2010,0.09352121146
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Oil,EJ/yr,2010,0.5521596797
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Solar,EJ/yr,2010,0.2479116393
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Solar,EJ/yr,2010,0.005393576207
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Solar,EJ/yr,2010,0.01043185464
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Solar,EJ/yr,2010,0.0006623399323
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Solar,EJ/yr,2010,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Solar,EJ/yr,2010,0.2314238686
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Wind,EJ/yr,2010,1.656163047
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Wind,EJ/yr,2010,0.1850615838
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Wind,EJ/yr,2010,0.03854196482
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Wind,EJ/yr,2010,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Wind,EJ/yr,2010,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Wind,EJ/yr,2010,1.432559499
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Coal,EJ/yr,2020,27.42234573
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Coal,EJ/yr,2020,16.52101202
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Coal,EJ/yr,2020,1.319853123
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Coal,EJ/yr,2020,0.2121587572
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Coal,EJ/yr,2020,0.8904832486
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Coal,EJ/yr,2020,8.478838583
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Gas,EJ/yr,2020,32.12260647
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Gas,EJ/yr,2020,7.380619431
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Gas,EJ/yr,2020,4.980538064
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Gas,EJ/yr,2020,2.558863877
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Gas,EJ/yr,2020,3.431331431
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Gas,EJ/yr,2020,13.77125367
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Geothermal,EJ/yr,2020,0.2392423393
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Geothermal,EJ/yr,2020,0.09174714939
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Geothermal,EJ/yr,2020,0.003516869257
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Geothermal,EJ/yr,2020,0.02752367113
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Geothermal,EJ/yr,2020,0.0007760929356
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Geothermal,EJ/yr,2020,0.1156785566
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Hydro,EJ/yr,2020,15.80198983
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Hydro,EJ/yr,2020,6.044438068
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Hydro,EJ/yr,2020,0.6882028052
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Hydro,EJ/yr,2020,2.826614759
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Hydro,EJ/yr,2020,0.9736896268
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Hydro,EJ/yr,2020,5.269044576
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Nuclear,EJ/yr,2020,10.67804479
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Nuclear,EJ/yr,2020,2.532496404
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Nuclear,EJ/yr,2020,0.03958048409
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Nuclear,EJ/yr,2020,0.1001962705
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Nuclear,EJ/yr,2020,0.3834357447
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Nuclear,EJ/yr,2020,7.622335891
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Oil,EJ/yr,2020,1.137887923
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Oil,EJ/yr,2020,0.2083906778
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Oil,EJ/yr,2020,0.6928472927
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Oil,EJ/yr,2020,0.08719387317
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Oil,EJ/yr,2020,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Oil,EJ/yr,2020,0.149456079
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Solar,EJ/yr,2020,1.505883323
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Solar,EJ/yr,2020,0.7263031184
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Solar,EJ/yr,2020,0.009272759757
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Solar,EJ/yr,2020,0.0004415599843
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Solar,EJ/yr,2020,0.009108752036
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Solar,EJ/yr,2020,0.7607571329
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Wind,EJ/yr,2020,8.933960334
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Wind,EJ/yr,2020,2.903845603
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Wind,EJ/yr,2020,0.4307215934
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Wind,EJ/yr,2020,0.2900975191
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Wind,EJ/yr,2020,0.0374695198
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Wind,EJ/yr,2020,5.271826098
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Coal,EJ/yr,2030,4.554660766
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Coal,EJ/yr,2030,3.441376758
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Coal,EJ/yr,2030,0.584573916
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Coal,EJ/yr,2030,0.05586636605
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Coal,EJ/yr,2030,0.007615103538
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Coal,EJ/yr,2030,0.4652286227
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Gas,EJ/yr,2030,42.91645322
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Gas,EJ/yr,2030,11.96275803
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Gas,EJ/yr,2030,6.659681568
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Gas,EJ/yr,2030,1.72310051
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Gas,EJ/yr,2030,3.167079573
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Gas,EJ/yr,2030,19.40383354
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Geothermal,EJ/yr,2030,1.039749929
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Geothermal,EJ/yr,2030,0.1762381208
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Geothermal,EJ/yr,2030,0.003761143744
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Geothermal,EJ/yr,2030,0.02633632858
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Geothermal,EJ/yr,2030,0.001192211194
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Geothermal,EJ/yr,2030,0.8322221248
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Hydro,EJ/yr,2030,24.37689943
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Hydro,EJ/yr,2030,9.709176682
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Hydro,EJ/yr,2030,1.703820696
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Hydro,EJ/yr,2030,4.589069925
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Hydro,EJ/yr,2030,2.864448508
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Hydro,EJ/yr,2030,5.510383619
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Nuclear,EJ/yr,2030,19.68743681
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Nuclear,EJ/yr,2030,7.194703378
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Nuclear,EJ/yr,2030,0.7263057088
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Nuclear,EJ/yr,2030,0.3330080174
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Nuclear,EJ/yr,2030,1.021905049
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Nuclear,EJ/yr,2030,10.41151466
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Oil,EJ/yr,2030,0.6093842813
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Oil,EJ/yr,2030,0.09332292688
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Oil,EJ/yr,2030,0.3975307353
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Oil,EJ/yr,2030,0.04695745043
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Oil,EJ/yr,2030,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Oil,EJ/yr,2030,0.0715731687
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Solar,EJ/yr,2030,8.17605227
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Solar,EJ/yr,2030,5.451661056
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Solar,EJ/yr,2030,0.4061508034
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Solar,EJ/yr,2030,0.4581290551
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Solar,EJ/yr,2030,0.06163308893
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Solar,EJ/yr,2030,1.798478267
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Wind,EJ/yr,2030,22.08820825
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Wind,EJ/yr,2030,10.51929399
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Wind,EJ/yr,2030,2.217806035
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Wind,EJ/yr,2030,1.16504883
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Wind,EJ/yr,2030,0.3498244084
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Wind,EJ/yr,2030,7.836234986
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Coal,EJ/yr,2040,2.031514914
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Coal,EJ/yr,2040,1.324590356
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Coal,EJ/yr,2040,0.3147925221
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Coal,EJ/yr,2040,0.02960142651
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Coal,EJ/yr,2040,0.02405554075
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Coal,EJ/yr,2040,0.3384750684
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Gas,EJ/yr,2040,47.88973371
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Gas,EJ/yr,2040,12.94862571
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Gas,EJ/yr,2040,10.65550619
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Gas,EJ/yr,2040,2.466213788
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Gas,EJ/yr,2040,2.319033122
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Gas,EJ/yr,2040,19.50035489
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Geothermal,EJ/yr,2040,2.979719381
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Geothermal,EJ/yr,2040,0.2730587381
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Geothermal,EJ/yr,2040,0.01568637861
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Geothermal,EJ/yr,2040,0.01576810531
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Geothermal,EJ/yr,2040,0.0007313470508
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Geothermal,EJ/yr,2040,2.674474812
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Hydro,EJ/yr,2040,28.90926206
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Hydro,EJ/yr,2040,10.95696597
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Hydro,EJ/yr,2040,2.006239072
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Hydro,EJ/yr,2040,5.449481169
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Hydro,EJ/yr,2040,4.583392788
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Hydro,EJ/yr,2040,5.91318306
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Nuclear,EJ/yr,2040,32.99906426
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Nuclear,EJ/yr,2040,14.76639107
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Nuclear,EJ/yr,2040,2.515009051
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Nuclear,EJ/yr,2040,0.7293825974
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Nuclear,EJ/yr,2040,1.027725595
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Nuclear,EJ/yr,2040,13.96055595
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Oil,EJ/yr,2040,0.274103676
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Oil,EJ/yr,2040,0.0163815267
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Oil,EJ/yr,2040,0.2248747163
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Oil,EJ/yr,2040,0.01637235345
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Oil,EJ/yr,2040,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Oil,EJ/yr,2040,0.01647507947
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Solar,EJ/yr,2040,18.10514933
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Solar,EJ/yr,2040,10.65894193
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Solar,EJ/yr,2040,1.44083524
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Solar,EJ/yr,2040,1.67619191
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Solar,EJ/yr,2040,0.1841104809
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Solar,EJ/yr,2040,4.145069772
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Wind,EJ/yr,2040,42.42629937
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Wind,EJ/yr,2040,21.5655858
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Wind,EJ/yr,2040,5.21915899
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Wind,EJ/yr,2040,3.070811918
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Wind,EJ/yr,2040,1.285242902
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Wind,EJ/yr,2040,11.28549976
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Coal,EJ/yr,2050,0.9840112949
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Coal,EJ/yr,2050,0.4945774838
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Coal,EJ/yr,2050,0.0213636426
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Coal,EJ/yr,2050,0.01837918407
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Coal,EJ/yr,2050,0.05954921039
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Coal,EJ/yr,2050,0.3901417741
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Gas,EJ/yr,2050,40.77791605
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Gas,EJ/yr,2050,8.508654882
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Gas,EJ/yr,2050,12.80108508
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Gas,EJ/yr,2050,1.42045658
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Gas,EJ/yr,2050,0.9903382586
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Gas,EJ/yr,2050,17.05738125
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Geothermal,EJ/yr,2050,4.081389899
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Geothermal,EJ/yr,2050,0.3952770004
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Geothermal,EJ/yr,2050,0.07940298752
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Geothermal,EJ/yr,2050,0.01221004312
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Geothermal,EJ/yr,2050,0.0007453711331
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Geothermal,EJ/yr,2050,3.593754497
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Hydro,EJ/yr,2050,31.88717504
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Hydro,EJ/yr,2050,11.98456929
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Hydro,EJ/yr,2050,2.58627997
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Hydro,EJ/yr,2050,6.167331554
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Hydro,EJ/yr,2050,5.051160229
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Hydro,EJ/yr,2050,6.097834001
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Nuclear,EJ/yr,2050,57.10411282
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Nuclear,EJ/yr,2050,30.71136495
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Nuclear,EJ/yr,2050,5.865753261
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Nuclear,EJ/yr,2050,1.308730307
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Nuclear,EJ/yr,2050,1.975679687
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Nuclear,EJ/yr,2050,17.24258462
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Oil,EJ/yr,2050,0.09662397835
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Oil,EJ/yr,2050,0.005759156313
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Oil,EJ/yr,2050,0.07936466967
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Oil,EJ/yr,2050,0.00574265511
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Oil,EJ/yr,2050,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Oil,EJ/yr,2050,0.00575749726
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Solar,EJ/yr,2050,33.27241054
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Solar,EJ/yr,2050,17.60374909
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Solar,EJ/yr,2050,3.538253674
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Solar,EJ/yr,2050,3.105777657
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Solar,EJ/yr,2050,0.4013699726
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Solar,EJ/yr,2050,8.623260147
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Wind,EJ/yr,2050,56.58374263
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Wind,EJ/yr,2050,26.12902545
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Wind,EJ/yr,2050,9.424948306
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Wind,EJ/yr,2050,4.149753885
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Wind,EJ/yr,2050,2.437956512
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Wind,EJ/yr,2050,14.44205848
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Coal,EJ/yr,2060,0.83276505
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Coal,EJ/yr,2060,0.4289825524
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Coal,EJ/yr,2060,0.03122618608
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Coal,EJ/yr,2060,0
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Coal,EJ/yr,2060,0.1099869356
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Coal,EJ/yr,2060,0.2625693759
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Gas,EJ/yr,2060,27.80527012
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Gas,EJ/yr,2060,2.716531592
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Gas,EJ/yr,2060,12.6698395
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Gas,EJ/yr,2060,0.8076045444
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Gas,EJ/yr,2060,0.0000005431495834
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Gas,EJ/yr,2060,11.61129394
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Geothermal,EJ/yr,2060,4.626031723
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Geothermal,EJ/yr,2060,0.5210636325
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Geothermal,EJ/yr,2060,0.1203694108
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Geothermal,EJ/yr,2060,0.01271270916
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Geothermal,EJ/yr,2060,0.0007602106183
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Geothermal,EJ/yr,2060,3.97112576
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Hydro,EJ/yr,2060,34.29878537
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Hydro,EJ/yr,2060,12.10221346
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Hydro,EJ/yr,2060,2.801098912
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Hydro,EJ/yr,2060,6.717073763
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Hydro,EJ/yr,2060,6.317462011
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Hydro,EJ/yr,2060,6.360937218
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Nuclear,EJ/yr,2060,95.14746959
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Nuclear,EJ/yr,2060,55.85210998
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5MAF,Nuclear,EJ/yr,2060,12.01959413
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5LAM,Nuclear,EJ/yr,2060,1.510995244
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5REF,Nuclear,EJ/yr,2060,2.533391287
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5OECD90+EU,Nuclear,EJ/yr,2060,23.23137896
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,World,Oil,EJ/yr,2060,0.02533453947
MESSAGEix-GLOBIOM_1.0,NPi2020_400_v3,R5ASIA,Oil,EJ/yr,2060,0.00000569937626
