Model,Scenario,Region,Unit,Year,Value,Enduse,EnergySource
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2060,0.0224,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2060,3.0009,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2060,1.0848,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2060,10.8314,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2060,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2060,2.6925,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2060,31.1202,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2060,26.1895,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2060,5.9778,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2060,1.0931,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2060,4.0247,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2060,7.8317,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2060,1.5409,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2060,33.1193,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2060,1.5975,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2060,0.3559,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2060,0.0251,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2060,2.5005,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2060,0.8915,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2060,4.3028,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2060,1.5248,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2060,1.1989,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2060,15.5404,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2060,12.605,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2060,3.2953,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2060,0.0256,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2060,2.9792,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2060,4.7398,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2060,0.8768,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2060,13.9776,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2060,0.8765,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2060,0.6232,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2060,0.0562,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2060,0.7928,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2060,0.1921,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2060,2.0394,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2060,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2060,0.5852,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2060,8.213,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2060,2.5129,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2060,0.5989,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2060,2.0902,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2060,0.3853,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2060,1.0477,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2060,0.0582,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2060,4.0061,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2060,0.4403,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2060,1.1939,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2060,0.1701,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2060,0.1676,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2060,0.018000000000000002,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2060,0.8045,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2060,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2060,0.1248,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2060,1.2509,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2060,26.9141,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2060,5.4877,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2060,4.2736,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2060,5.4877,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2060,11.6476,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2060,2.5045,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2060,51.269,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2060,4.4553,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2060,7.1155,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2060,0.2639,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2060,2.6124,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2060,0.6634,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2060,9.36,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2060,11.7367,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2060,2.1899,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2060,28.7365,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,169.5986,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,28.2161,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,20.0142,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,20.7432,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,40.4004,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,7.8352,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,205.6848,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,10.1309,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,17.146,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,2.1237,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,7.1141,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,1.459,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,29.3581,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,8.2925,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2070,76.5132,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2070,84.8216,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2070,12.9023,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2070,8.7509,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2070,6.5459,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2070,17.4451,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2070,3.862,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2070,85.2397,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2070,3.6314,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2070,6.0609,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2070,0.0378,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2070,2.3941,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2070,0.3778,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2070,11.3743,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2070,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2070,2.9877,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2070,27.8256,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2070,35.6721,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2070,6.3769,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2070,2.3383,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2070,5.6228,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2070,7.9215,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2070,1.2386,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2070,44.3602,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2070,1.6615,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2070,0.535,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2070,0.1596,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2070,2.0812,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2070,0.4122,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2070,5.2963,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2070,3.0243,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2070,1.5995,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2070,15.9033,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2070,15.6879,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2070,3.3412,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2070,0.0667,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2070,2.9787,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2070,4.8478,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2070,0.6803,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2070,17.2586,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2070,0.8472,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2070,1.2217,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2070,0.8472,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2070,0.5969,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2070,0.0967,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2070,2.2388,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2070,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2070,0.7463,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2070,7.3597,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2070,2.7585,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2070,0.5153,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2070,1.9166,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2070,0.5153,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2070,0.9536,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2070,0.0392,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2070,4.5478,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2070,0.2899,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2070,1.0867,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2070,0.2899,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2070,0.1341,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2070,0.0105,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2070,0.8449,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2070,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2070,0.14400000000000002,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2070,1.1185,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2070,30.6586,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2070,5.0805,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2070,6.9416,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2070,5.0805,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2070,9.2324,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2070,2.0151,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2070,54.2783,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2070,3.7008,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2070,8.2417,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2070,0.7891,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2070,1.9078,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2070,0.5618,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2070,9.604,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2070,15.9821,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2070,2.8152,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2070,24.305999999999997,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2080,193.8304,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2080,31.2943,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2080,22.8296,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2080,23.9639,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2080,36.506,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2080,6.6897,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2080,232.7528,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2080,10.6681,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2080,18.852999999999998,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2080,2.7469,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2080,5.5023,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2080,1.117,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2080,35.2235,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2080,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2080,10.3989,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2080,75.4237,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2080,91.0522,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2080,13.953,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2080,8.4035,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2080,8.1632,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2080,16.1154,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2080,3.2473,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2080,92.5008,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2080,3.8245,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2080,5.9187,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2080,0.0694,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2080,1.9615,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2080,0.3158,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2080,13.1395,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2080,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2080,3.6351,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2080,26.674,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2080,46.6049,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2080,7.6423,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2080,3.7055,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2080,6.8289,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2080,8.1732,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2080,0.966,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2080,57.3746,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2080,1.8275,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2080,0.7842,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2080,0.2143,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2080,1.8324,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2080,0.2591,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2080,7.2507,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2080,4.7257,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2080,2.2602,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2080,18.221,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2080,18.9224,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2080,3.6049,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2080,0.1557,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2080,2.8777,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2080,4.442,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2080,0.4304,Industry,Solids
